text,clean_text,labels
"Метки: 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
https://m.",метки 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 1 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 1
"Метки: 1 0 0 0 1 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
Документы:
",метки 1 0 0 0 1 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему документы,1 0 0 0 1 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0
"Метки: 1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

1 0 0 1",метки 1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 0 0 1,1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0 1 0
"Метки: 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



Здравствуй",метки 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему здравствуй,0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 0
"Метки: 1 1 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:


Иллюстрации",метки 1 1 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему иллюстрации,1 1 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 1 1 0
"Метки: 0 1 0 0 0 0 0 1 1 1 1 1 0 0 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Идея, как",метки 0 1 0 0 0 0 0 1 1 1 1 1 0 0 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему идея как,0 1 0 0 0 0 0 1 1 1 1 1 0 0 1 0 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:




От",метки 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему от,0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 1 1 0 0 1
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

http://max",метки 0 1 0 0 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 1 0 0 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0
"Метки: 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Какие бывают отношения",метки 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему какие бывают отношения,0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1
"Метки: 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

&gt;Я",метки 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему gt я,1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 0
"Метки: 1 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

- Вы, наверное",метки 1 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему вы наверное,1 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



ПИС",метки 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему пис,0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
1. Учение для",метки 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 учение для,0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 0
"Метки: 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



Игра",метки 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему игра,0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 1 0 0 1
"Метки: 0 0 0 1 0 0 0 0 1 0 0 0 1 1 1 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



Исход",метки 0 0 0 1 0 0 0 0 1 0 0 0 1 1 1 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему исход,0 0 0 1 0 0 0 0 1 0 0 0 1 1 1 1 1 0 0 1
"Метки: 1 0 0 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:




М",метки 1 0 0 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1 напиши короткий связный текст по русски 2 3 предложения на эту тему м,1 0 0 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 1
"Метки: 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Напиши короткий",метки 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему напиши короткий,1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0
"Метки: 0 0 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



Как решить",метки 0 0 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему как решить,0 0 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 0 1
"Метки: 1 0 1 0 0 0 0 1 1 1 0 0 1 1 0 1 1 0 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Какие бывают """,метки 1 0 1 0 0 0 0 1 1 1 0 0 1 1 0 1 1 0 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему какие бывают,1 0 1 0 0 0 0 1 1 1 0 0 1 1 0 1 1 0 1 0
"Метки: 1 1 0 0 0 0 0 1 1 1 0 0 1 1 0 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



Связ",метки 1 1 0 0 0 0 0 1 1 1 0 0 1 1 0 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему связ,1 1 0 0 0 0 0 1 1 1 0 0 1 1 0 0 1 1 1 0
"Метки: 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



Связ",метки 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему связ,1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 1
"Метки: 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

1 2 3 4",метки 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 2 3 4,1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0
"Метки: 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0
"Метки: 1 0 0 0 1 0 0 0 1 1 1 1 1 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
&nbsp;&nbsp;&",метки 1 0 0 0 1 0 0 0 1 1 1 1 1 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему nbsp nbsp,1 0 0 0 1 0 0 0 1 1 1 1 1 1 1 0 0 1 1 0
"Метки: 0 1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Будьте готовы",метки 0 1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему будьте готовы,0 1 0 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0
"Метки: 0 1 0 1 1 0 0 1 1 1 0 0 1 0 1 0 1 0 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:




http",метки 0 1 0 1 1 0 0 1 1 1 0 0 1 0 1 0 1 0 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему http,0 1 0 1 1 0 0 1 1 1 0 0 1 0 1 0 1 0 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 1 0 1 0 0 0 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
1 1. Как найти",метки 1 1 0 0 1 0 0 1 1 1 1 0 1 0 0 0 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 1 как найти,1 1 0 0 1 0 0 1 1 1 1 0 1 0 0 0 1 1 1 0
"Метки: 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

####",метки 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1
"Метки: 1 1 0 0 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Напиши короткий",метки 1 1 0 0 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему напиши короткий,1 1 0 0 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0
"Метки: 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0
"Метки: 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 1 1 1 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Читайте в сети",метки 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 1 1 1 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему читайте в сети,0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 1 1 1 0 1
"Метки: 1 0 0 0 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:



Я помню",метки 1 0 0 0 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему я помню,1 0 0 0 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 0
"Метки: 0 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:
а) Укажите в",метки 0 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему а укажите в,0 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0
"Метки: 1 1 0 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0 1. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

Узкая специали",метки 1 1 0 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0 1 напиши короткий связный текст по русски 2 3 предложения на эту тему узкая специали,1 1 0 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0 1
"Метки: 1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:

1. К",метки 1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему 1 к,1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1 1 1 0
"Метки: 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0. Напиши короткий связный текст по-русски (2-3 предложения) на эту тему:





",метки 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 напиши короткий связный текст по русски 2 3 предложения на эту тему,1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0
